Employee_ID,Age,Department,Job_Role,Education_Level,Marital_Status,Job_Tenure,Distance_From_Home,gender_cleaned,attrition,Exit_Interview_Score,TenureBucket,Performance_Rating,Last_Promotion_Year,Training_Hours,Work_Life_Balance,Job_Satisfaction,YearsSincePromotion,TrainingIntensity,LowSatisfaction,PoorWorkLifeBalance,AttritionFlag,GrowthIndex
596,58,HR,Data Analyst,Bachelor's,Single,18,13,female,False,,Senior,4,2011,74,4,2,14,4.933333333333334,True,False,0,4.6947368421052635
597,58,Finance,HR Specialist,Bachelor's,Married,6,13,female,False,,Senior,5,2022,115,3,4,3,28.75,False,False,0,17.428571428571427
598,36,Finance,Manager,Bachelor's,Divorced,9,46,female,False,,Senior,3,2019,89,2,2,6,12.714285714285714,True,True,0,9.5
599,43,Marketing,Data Analyst,Master's,Divorced,13,29,female,False,,Senior,3,2024,199,1,4,1,99.5,False,True,0,14.814285714285713
600,55,Operations,Data Analyst,PhD,Married,15,7,male,False,,Senior,5,2019,96,2,3,6,13.714285714285714,False,True,0,7.0
601,55,Sales,Developer,Bachelor's,Married,10,5,female,False,,Senior,1,2021,48,5,5,4,9.6,False,False,0,4.5636363636363635
602,28,Finance,HR Specialist,Bachelor's,Single,15,35,male,False,2.0,Senior,5,2023,19,3,3,2,6.333333333333333,False,False,0,2.1875
603,49,Marketing,Manager,Bachelor's,Divorced,10,40,female,False,4.0,Senior,4,2022,92,2,3,3,23.0,False,True,0,9.163636363636364
604,37,Finance,Data Analyst,Master's,Married,13,22,female,False,,Senior,4,2022,186,5,2,3,46.5,True,False,0,14.085714285714287
605,52,Operations,HR Specialist,Master's,Married,18,20,female,False,,Senior,2,2010,154,1,5,15,9.625,False,True,0,8.505263157894737
606,44,Sales,Data Analyst,PhD,Divorced,20,47,female,False,,Senior,5,2015,163,3,5,10,14.818181818181818,False,False,0,8.761904761904763
607,46,HR,Senior Developer,Bachelor's,Single,16,31,female,False,,Senior,3,2011,114,3,4,14,7.6,False,False,0,7.305882352941176
608,31,IT,Senior Developer,PhD,Divorced,3,49,female,False,1.0,Mid,3,2016,11,5,2,9,1.1,True,False,0,3.35
609,57,Marketing,Manager,Bachelor's,Single,11,13,female,False,,Senior,1,2019,78,5,5,6,11.142857142857142,False,False,0,6.7
610,25,Marketing,Senior Developer,Bachelor's,Married,5,35,female,False,,Senior,4,2021,186,4,5,4,37.2,False,False,0,31.8
611,22,IT,Manager,Bachelor's,Married,16,47,female,False,,Senior,2,2019,63,4,3,6,9.0,False,False,0,4.105882352941177
612,32,IT,Data Analyst,Bachelor's,Single,7,10,female,False,,Senior,1,2024,153,5,1,1,76.5,True,False,0,19.325
613,54,Marketing,Marketing Lead,Bachelor's,Divorced,5,3,female,False,,Senior,5,2011,135,2,5,14,9.0,False,True,0,23.5
614,52,HR,Senior Developer,Master's,Single,7,9,female,False,,Senior,3,2024,149,3,1,1,74.5,True,False,0,19.225
615,53,Marketing,HR Specialist,PhD,Divorced,1,13,female,False,,Junior,5,2018,137,2,3,7,17.125,False,True,0,69.5
616,32,IT,HR Specialist,PhD,Married,1,27,female,False,,Junior,4,2017,90,5,5,8,10.0,False,False,0,45.8
617,26,Finance,Manager,Master's,Married,17,36,female,False,,Senior,3,2012,176,5,1,13,12.571428571428571,True,False,0,10.377777777777778
618,53,Sales,Marketing Lead,Bachelor's,Married,12,46,male,False,,Senior,5,2014,70,3,1,11,5.833333333333333,True,False,0,6.384615384615385
619,42,Operations,Data Analyst,PhD,Single,16,17,female,False,,Senior,5,2021,92,5,5,4,18.4,False,False,0,6.411764705882353
620,37,Finance,Developer,Master's,Single,13,49,female,False,,Senior,3,2010,128,3,1,15,8.0,True,False,0,9.742857142857142
621,43,HR,HR Specialist,Bachelor's,Divorced,14,36,male,False,,Senior,4,2011,191,4,5,14,12.733333333333333,False,False,0,13.533333333333333
622,39,Marketing,Marketing Lead,Master's,Single,13,23,male,False,,Senior,1,2010,133,4,4,15,8.3125,False,False,0,9.7
623,25,Operations,HR Specialist,PhD,Divorced,12,24,female,False,2.0,Senior,1,2017,141,2,2,8,15.666666666666666,True,True,0,11.046153846153846
624,54,Marketing,Manager,PhD,Single,13,29,female,False,,Senior,2,2018,152,5,2,7,19.0,True,False,0,11.257142857142858
625,36,Sales,Manager,Bachelor's,Single,16,41,female,False,,Senior,3,2013,199,4,2,12,15.307692307692308,True,False,0,12.305882352941175
626,57,Operations,Developer,Master's,Divorced,10,46,female,False,,Senior,4,2020,197,2,5,5,32.833333333333336,False,True,0,18.70909090909091
627,46,Finance,Manager,Bachelor's,Married,19,8,male,False,,Senior,2,2015,30,4,2,10,2.727272727272727,True,False,0,1.9
628,47,Sales,Developer,Master's,Divorced,3,28,female,True,5.0,Mid,3,2016,36,4,2,9,3.6,True,False,1,9.6
629,37,HR,Data Analyst,PhD,Divorced,14,5,female,False,,Senior,2,2017,118,1,1,8,13.11111111111111,True,True,0,8.266666666666666
630,27,Finance,Manager,Master's,Single,2,31,male,False,,Junior,1,2014,189,1,4,11,15.75,False,True,0,63.2
631,51,Operations,HR Specialist,Master's,Married,4,27,female,False,,Mid,2,2022,29,3,1,3,7.25,True,False,0,6.2
632,50,Finance,Manager,Bachelor's,Married,13,34,male,False,,Senior,3,2023,106,2,3,2,35.333333333333336,False,True,0,8.17142857142857
633,58,HR,Senior Developer,Bachelor's,Divorced,19,33,female,False,,Senior,3,2024,42,3,1,1,21.0,True,False,0,2.7
634,50,Marketing,Data Analyst,Bachelor's,Divorced,6,2,male,False,,Senior,2,2013,13,2,1,12,1.0,True,True,0,2.257142857142857
635,27,Marketing,Data Analyst,Bachelor's,Divorced,7,11,female,False,,Senior,3,2010,51,2,4,15,3.1875,False,True,0,6.975
636,53,IT,Marketing Lead,Master's,Married,14,39,female,False,,Senior,1,2024,143,2,5,1,71.5,False,True,0,9.733333333333333
637,50,Marketing,HR Specialist,PhD,Single,9,18,female,False,,Senior,1,2010,41,3,4,15,2.5625,False,False,0,4.3
638,42,Sales,Data Analyst,Master's,Married,12,45,female,False,,Senior,3,2010,52,5,4,15,3.25,False,False,0,4.6
639,29,HR,Marketing Lead,Master's,Single,17,9,female,False,,Senior,1,2022,60,1,4,3,15.0,False,True,0,3.5333333333333337
640,53,Marketing,Senior Developer,Bachelor's,Divorced,16,19,non-binary,False,2.0,Senior,3,2022,122,2,4,3,30.5,False,True,0,7.776470588235294
640,53,Marketing,Senior Developer,Bachelor's,Divorced,16,19,non-binary,False,3.0,Senior,3,2022,122,2,4,3,30.5,False,True,0,7.776470588235294
641,23,Finance,Data Analyst,Bachelor's,Married,12,3,female,False,,Senior,2,2022,39,3,2,3,9.75,True,False,0,3.4
642,28,Operations,Marketing Lead,PhD,Married,2,37,female,False,,Junior,4,2013,19,4,3,12,1.4615384615384615,False,False,0,7.133333333333333
643,47,HR,Senior Developer,PhD,Divorced,13,4,female,False,,Senior,5,2018,118,4,2,7,14.75,True,False,0,9.428571428571429
644,48,Marketing,Manager,Bachelor's,Divorced,14,45,male,False,,Senior,3,2019,136,5,1,6,19.428571428571427,True,False,0,9.666666666666666
645,24,Sales,Manager,PhD,Single,8,13,female,False,,Senior,2,2023,53,1,3,2,17.666666666666668,False,True,0,6.28888888888889
646,57,IT,Data Analyst,Master's,Single,8,48,male,False,,Senior,5,2016,170,5,3,9,17.0,False,False,0,19.88888888888889
647,57,IT,Senior Developer,Master's,Married,16,26,male,False,,Senior,1,2020,144,2,2,5,24.0,True,True,0,8.670588235294117
648,22,Operations,HR Specialist,Bachelor's,Divorced,2,32,female,False,,Junior,4,2020,134,2,4,5,22.333333333333332,False,True,0,45.46666666666666
649,27,Operations,Data Analyst,Bachelor's,Divorced,12,44,female,False,,Senior,3,2021,45,3,3,4,9.0,False,False,0,4.061538461538461
650,60,Operations,Manager,Master's,Single,1,35,bigender,False,5.0,Junior,5,2010,150,1,4,15,9.375,False,True,0,76.0
651,41,HR,HR Specialist,Bachelor's,Divorced,5,33,female,False,,Senior,2,2018,117,4,1,7,14.625,True,False,0,19.9
652,54,Operations,Marketing Lead,Bachelor's,Single,9,5,female,False,,Senior,5,2017,112,1,2,8,12.444444444444445,True,True,0,12.2
653,57,Operations,Manager,PhD,Divorced,20,11,female,False,,Senior,2,2010,12,3,3,15,0.75,False,False,0,0.9714285714285714
654,35,Sales,Senior Developer,Master's,Single,15,29,female,False,,Senior,1,2016,85,5,4,9,8.5,False,False,0,5.5125
655,51,Sales,Data Analyst,PhD,Divorced,5,49,female,False,,Senior,5,2022,40,1,2,3,10.0,True,True,0,7.666666666666667
656,43,Sales,Data Analyst,Bachelor's,Single,9,33,female,False,,Senior,3,2016,121,3,2,9,12.1,True,False,0,12.7
657,45,Operations,Senior Developer,Master's,Single,8,25,female,False,,Senior,5,2021,85,5,3,4,17.0,False,False,0,10.444444444444445
658,25,Marketing,Manager,Bachelor's,Married,20,36,male,False,,Senior,1,2012,194,5,1,13,13.857142857142858,True,False,0,9.438095238095237
659,36,Operations,Senior Developer,PhD,Divorced,19,50,male,False,,Senior,5,2016,183,5,3,9,18.3,False,False,0,10.15
660,51,IT,Data Analyst,PhD,Single,6,25,female,False,,Senior,4,2021,79,1,4,4,15.8,False,True,0,12.085714285714287
661,43,Sales,Manager,PhD,Single,1,26,female,False,,Junior,4,2016,143,1,1,9,14.3,True,True,0,72.3
662,57,Finance,Developer,Master's,Married,4,39,male,False,,Mid,3,2018,92,4,5,7,11.5,False,False,0,19.0
663,60,Operations,Manager,PhD,Single,3,18,female,False,,Mid,3,2012,167,5,3,13,11.928571428571429,False,False,0,42.35
664,52,Marketing,HR Specialist,Bachelor's,Divorced,13,14,female,False,,Senior,2,2011,105,5,1,14,7.0,True,False,0,7.9
665,45,Operations,Marketing Lead,Bachelor's,Single,13,12,female,False,,Senior,2,2017,154,2,5,8,17.11111111111111,False,True,0,11.4
666,50,Finance,Senior Developer,Master's,Married,19,1,male,False,,Senior,1,2011,176,2,1,14,11.733333333333333,True,True,0,9.0
667,29,Finance,Marketing Lead,Bachelor's,Divorced,3,11,male,False,,Mid,4,2024,52,3,5,1,26.0,False,False,0,13.8
668,28,HR,Manager,Master's,Married,17,37,male,False,,Senior,4,2019,46,2,1,6,6.571428571428571,True,True,0,3.355555555555555
669,36,Marketing,Manager,PhD,Divorced,7,14,male,False,,Senior,1,2024,84,2,3,1,42.0,False,True,0,10.7
670,22,Finance,Manager,Master's,Married,14,38,female,False,5.0,Senior,3,2015,143,2,1,10,13.0,True,True,0,10.133333333333333
671,43,Marketing,HR Specialist,PhD,Divorced,6,45,male,False,,Senior,4,2015,185,4,2,10,16.818181818181817,True,False,0,27.228571428571428
672,44,Sales,Marketing Lead,Bachelor's,Single,14,1,female,False,,Senior,1,2013,62,2,1,12,4.769230769230769,True,True,0,4.333333333333334
673,40,HR,Marketing Lead,Bachelor's,Married,9,33,female,False,,Senior,1,2015,167,1,5,10,15.181818181818182,False,True,0,16.9
674,57,IT,Senior Developer,Bachelor's,Married,10,30,female,False,3.0,Senior,4,2016,192,5,1,9,19.2,True,False,0,18.254545454545454
675,55,Finance,Manager,PhD,Divorced,17,33,female,False,,Senior,2,2024,105,3,1,1,52.5,True,False,0,6.233333333333333
676,45,Operations,Senior Developer,Bachelor's,Married,18,46,female,False,,Senior,5,2010,142,5,3,15,8.875,False,False,0,8.473684210526315
677,28,HR,HR Specialist,Bachelor's,Single,13,47,female,False,,Senior,3,2013,164,3,4,12,12.615384615384615,False,False,0,12.314285714285713
678,24,HR,Developer,PhD,Divorced,19,34,genderqueer,False,,Senior,5,2013,74,1,3,12,5.6923076923076925,False,True,0,4.7
679,32,HR,Data Analyst,Bachelor's,Divorced,10,17,female,False,,Senior,4,2011,130,2,1,14,8.666666666666666,True,True,0,12.618181818181819
680,53,HR,Data Analyst,Master's,Divorced,14,20,genderfluid,False,,Senior,2,2019,128,1,5,6,18.285714285714285,False,True,0,8.933333333333334
681,30,Operations,HR Specialist,Master's,Single,3,15,female,False,,Mid,5,2010,63,2,5,15,3.9375,False,True,0,16.75
682,48,Sales,Developer,Bachelor's,Single,4,19,female,False,,Mid,1,2013,94,5,3,12,7.230769230769231,False,False,0,19.0
683,28,Marketing,Manager,Bachelor's,Divorced,19,46,male,False,,Senior,3,2016,194,3,1,9,19.4,True,False,0,10.299999999999999
684,38,IT,Data Analyst,Bachelor's,Married,12,18,female,True,3.0,Senior,1,2021,44,1,2,4,8.8,True,True,1,3.5846153846153848
684,38,IT,Data Analyst,Bachelor's,Married,12,18,female,True,2.0,Senior,1,2021,44,1,2,4,8.8,True,True,1,3.5846153846153848
685,34,IT,Marketing Lead,Bachelor's,Divorced,5,36,male,False,,Senior,5,2022,52,2,2,3,13.0,True,True,0,9.666666666666666
686,34,Operations,Marketing Lead,Bachelor's,Divorced,9,8,female,False,,Senior,1,2024,144,2,5,1,72.0,False,True,0,14.6
687,29,Marketing,Senior Developer,PhD,Married,7,11,female,True,3.0,Senior,4,2022,193,2,4,3,48.25,False,True,1,24.925
688,47,IT,Developer,Master's,Divorced,13,15,male,True,5.0,Senior,3,2022,131,5,2,3,32.75,True,False,1,9.957142857142857
689,35,Operations,Senior Developer,PhD,Married,10,3,female,False,,Senior,2,2018,12,5,5,7,1.5,False,False,0,1.4909090909090907
690,51,HR,Manager,PhD,Divorced,1,35,male,False,,Junior,4,2019,91,4,2,6,13.0,True,False,0,46.3
691,34,Sales,Marketing Lead,Bachelor's,Single,6,16,agender,False,,Senior,1,2010,116,4,3,15,7.25,False,False,0,16.771428571428572
692,43,HR,Senior Developer,Master's,Divorced,16,19,female,False,,Senior,5,2022,55,1,1,3,13.75,True,True,0,4.235294117647059
693,28,HR,Developer,Bachelor's,Married,1,3,female,False,,Junior,5,2010,48,5,2,15,3.0,True,False,0,25.0
694,48,Sales,Manager,Master's,Single,4,41,female,False,,Mid,1,2023,130,1,5,2,43.333333333333336,False,True,0,26.2
695,24,Finance,Manager,Master's,Single,3,10,male,False,,Mid,3,2021,27,3,3,4,5.4,False,False,0,7.35
696,59,IT,Developer,Bachelor's,Divorced,14,18,female,False,,Senior,1,2013,11,1,5,12,0.8461538461538461,False,True,0,0.9333333333333333
697,29,Sales,Senior Developer,Bachelor's,Single,17,9,female,False,,Senior,1,2023,89,2,2,2,29.666666666666668,True,True,0,5.144444444444445
698,50,Marketing,HR Specialist,PhD,Single,14,18,female,False,,Senior,4,2010,189,4,4,15,11.8125,False,False,0,13.4
699,51,Marketing,Senior Developer,Master's,Married,10,4,female,False,,Senior,1,2011,58,1,2,14,3.8666666666666667,True,True,0,5.472727272727273
700,59,Marketing,Data Analyst,Bachelor's,Divorced,14,42,male,False,,Senior,4,2010,61,4,5,15,3.8125,False,False,0,4.866666666666666
701,54,Finance,Developer,PhD,Married,6,16,female,False,,Senior,3,2012,187,1,2,13,13.357142857142858,True,True,0,27.314285714285717
702,30,Sales,Marketing Lead,PhD,Married,6,14,male,False,,Senior,3,2017,34,4,4,8,3.7777777777777777,False,False,0,5.457142857142856
703,53,Finance,Senior Developer,Bachelor's,Single,12,35,female,False,,Senior,3,2012,147,2,1,13,10.5,True,True,0,11.907692307692308
704,22,Marketing,HR Specialist,Bachelor's,Single,6,8,female,False,,Senior,3,2014,127,1,5,11,10.583333333333334,False,True,0,18.742857142857144
705,55,HR,Senior Developer,Bachelor's,Married,5,1,female,False,,Senior,4,2010,94,5,1,15,5.875,True,False,0,16.466666666666665
706,25,HR,Marketing Lead,Bachelor's,Single,7,42,female,False,,Senior,1,2015,34,5,5,10,3.090909090909091,False,False,0,4.45
707,57,Finance,Manager,Bachelor's,Married,16,23,female,False,,Senior,5,2015,25,2,1,10,2.272727272727273,True,True,0,2.4705882352941178
708,49,Operations,Senior Developer,PhD,Married,6,41,female,False,,Senior,3,2019,169,5,3,6,24.142857142857142,False,False,0,24.742857142857144
709,59,Marketing,Manager,Bachelor's,Divorced,17,39,male,False,,Senior,4,2020,129,4,3,5,21.5,False,False,0,7.966666666666667
710,52,Marketing,Data Analyst,Master's,Married,4,24,female,False,,Mid,5,2024,162,3,1,1,81.0,True,False,0,33.4
711,54,Marketing,Marketing Lead,Bachelor's,Single,15,21,female,False,,Senior,1,2013,50,5,3,12,3.8461538461538463,False,False,0,3.325
712,33,Marketing,HR Specialist,Bachelor's,Divorced,19,6,female,False,,Senior,4,2014,27,1,2,11,2.25,True,True,0,2.1500000000000004
713,59,Sales,Senior Developer,PhD,Divorced,7,46,female,False,,Senior,3,2012,99,5,5,13,7.071428571428571,False,False,0,12.975
714,33,Finance,Manager,PhD,Single,6,36,female,False,,Senior,4,2019,172,4,5,6,24.571428571428573,False,False,0,25.371428571428574
715,30,Finance,HR Specialist,Master's,Married,7,17,male,False,,Senior,4,2016,153,1,2,9,15.3,True,True,0,19.925
716,28,Sales,Manager,Bachelor's,Married,2,47,female,True,1.0,Junior,1,2017,67,4,1,8,7.444444444444445,True,False,1,22.53333333333333
717,46,HR,Manager,Bachelor's,Divorced,6,9,female,False,,Senior,3,2020,98,2,4,5,16.333333333333332,False,True,0,14.6
718,60,Finance,Manager,Master's,Divorced,7,27,female,False,,Senior,5,2011,170,5,2,14,11.333333333333334,True,False,0,22.25
719,60,IT,Senior Developer,Bachelor's,Single,9,40,female,False,,Senior,1,2020,13,5,5,5,2.1666666666666665,False,False,0,1.5
720,42,Finance,Manager,Bachelor's,Divorced,14,19,female,False,,Senior,1,2011,59,4,2,14,3.933333333333333,True,False,0,4.133333333333333
721,54,Operations,Data Analyst,Bachelor's,Married,15,21,female,False,,Senior,2,2011,80,1,5,14,5.333333333333333,False,True,0,5.4
722,46,Finance,Data Analyst,PhD,Married,20,4,female,False,,Senior,1,2014,82,3,3,11,6.833333333333333,False,False,0,4.104761904761904
723,48,HR,Marketing Lead,PhD,Single,4,41,male,True,1.0,Mid,1,2018,119,4,4,7,14.875,False,False,1,24.0
724,60,Sales,Developer,PhD,Single,6,1,female,False,,Senior,2,2013,159,5,5,12,12.23076923076923,False,False,0,23.114285714285714
725,37,HR,HR Specialist,Bachelor's,Married,3,23,female,False,,Mid,1,2017,196,3,4,8,21.77777777777778,False,False,0,49.2
726,39,HR,Data Analyst,Bachelor's,Single,10,15,female,False,,Senior,3,2021,88,4,4,4,17.6,False,False,0,8.6
727,47,Sales,HR Specialist,Bachelor's,Single,3,47,female,True,3.0,Mid,4,2021,104,2,1,4,20.8,True,True,1,26.8
728,43,Operations,Data Analyst,Bachelor's,Divorced,13,18,female,False,,Senior,2,2023,169,3,5,2,56.333333333333336,False,False,0,12.471428571428572
729,40,IT,Senior Developer,Master's,Divorced,4,12,female,False,1.0,Mid,2,2015,113,5,1,10,10.272727272727273,True,False,0,23.0
730,50,Sales,Senior Developer,Master's,Divorced,9,17,male,False,,Senior,1,2024,75,4,3,1,37.5,False,False,0,7.7
731,30,HR,Senior Developer,PhD,Married,3,2,female,False,,Mid,2,2024,153,5,2,1,76.5,True,False,0,38.65
732,30,Sales,Data Analyst,PhD,Married,11,35,male,False,,Senior,3,2023,148,3,3,2,49.333333333333336,False,False,0,12.933333333333334
733,48,Operations,Developer,Bachelor's,Married,1,43,male,False,,Junior,5,2013,174,3,2,12,13.384615384615385,True,False,0,88.0
734,60,Finance,Marketing Lead,PhD,Divorced,19,50,female,False,,Senior,1,2017,178,3,2,8,19.77777777777778,True,False,0,9.1
735,54,Finance,HR Specialist,Bachelor's,Single,8,50,male,False,,Senior,1,2021,61,5,4,4,12.2,False,False,0,6.977777777777778
736,41,IT,HR Specialist,Bachelor's,Married,16,38,female,False,,Senior,3,2014,29,2,2,11,2.4166666666666665,True,True,0,2.3058823529411763
737,57,IT,Senior Developer,Master's,Single,16,7,male,False,,Senior,1,2015,161,3,4,10,14.636363636363637,False,False,0,9.670588235294117
738,42,Sales,Senior Developer,Bachelor's,Divorced,4,47,female,False,,Mid,1,2022,49,3,1,3,12.25,True,False,0,10.0
739,57,Sales,Marketing Lead,PhD,Divorced,1,48,male,False,,Junior,1,2018,36,5,3,7,4.5,False,False,0,18.2
740,35,Sales,Data Analyst,Bachelor's,Single,2,45,male,False,,Junior,3,2014,197,5,1,11,16.416666666666668,True,False,0,66.26666666666667
741,34,Marketing,Manager,PhD,Married,9,25,female,False,,Senior,1,2023,65,3,4,2,21.666666666666668,False,False,0,6.7
742,35,HR,Marketing Lead,Bachelor's,Divorced,1,42,female,False,3.0,Junior,3,2020,81,4,5,5,13.5,False,False,0,41.1
742,35,HR,Marketing Lead,Bachelor's,Divorced,1,42,female,False,3.0,Junior,3,2020,81,4,5,5,13.5,False,False,0,41.1
743,40,HR,Senior Developer,Bachelor's,Married,19,17,genderfluid,False,1.0,Senior,3,2013,55,1,1,12,4.230769230769231,True,True,0,3.35
744,44,Operations,Data Analyst,Master's,Divorced,2,41,female,False,,Junior,5,2018,77,2,5,7,9.625,False,True,0,26.666666666666668
745,30,IT,HR Specialist,Master's,Divorced,4,41,female,False,,Mid,4,2024,154,4,1,1,77.0,True,False,0,31.6
746,33,Finance,Marketing Lead,Bachelor's,Divorced,7,39,genderqueer,False,,Senior,3,2014,36,1,3,11,3.0,False,True,0,5.1
747,54,Operations,Manager,PhD,Divorced,17,36,male,False,3.0,Senior,2,2015,42,3,5,10,3.8181818181818183,False,False,0,2.7333333333333334
748,56,Operations,Data Analyst,Bachelor's,Divorced,1,14,female,False,,Junior,2,2021,143,5,5,4,28.6,False,False,0,71.9
749,42,Operations,Developer,Master's,Divorced,13,29,female,False,,Senior,5,2018,160,4,5,7,20.0,False,False,0,12.428571428571429
750,29,Finance,Developer,PhD,Divorced,20,15,female,False,,Senior,4,2018,175,4,5,7,21.875,False,False,0,9.133333333333335
751,44,Finance,HR Specialist,Bachelor's,Married,17,21,female,False,,Senior,1,2011,108,2,5,14,7.2,False,True,0,6.2
752,57,Finance,Manager,Bachelor's,Married,9,18,female,False,,Senior,2,2010,94,2,4,15,5.875,False,True,0,9.8
753,52,HR,Marketing Lead,PhD,Divorced,16,14,male,True,4.0,Senior,3,2015,157,1,5,10,14.272727272727273,False,True,1,9.835294117647058
754,59,Marketing,Senior Developer,Bachelor's,Married,16,38,male,False,,Senior,2,2024,161,4,2,1,80.5,True,False,0,9.870588235294118
755,58,Operations,Senior Developer,Master's,Divorced,11,41,non-binary,False,,Senior,5,2016,164,3,3,9,16.4,False,False,0,14.666666666666666
756,48,Finance,Manager,PhD,Married,20,49,female,False,,Senior,4,2021,80,1,3,4,16.0,False,True,0,4.609523809523809
757,56,IT,Marketing Lead,Bachelor's,Married,14,26,female,False,,Senior,4,2019,198,4,2,6,28.285714285714285,True,False,0,14.0
758,40,Sales,Manager,PhD,Single,11,10,female,False,,Senior,1,2017,167,3,4,8,18.555555555555557,False,False,0,14.116666666666665
759,49,Sales,Marketing Lead,PhD,Divorced,12,29,female,False,4.0,Senior,5,2014,181,5,2,11,15.083333333333334,True,False,0,14.923076923076923
760,22,IT,Developer,Master's,Married,11,15,female,False,,Senior,5,2011,131,2,3,14,8.733333333333333,False,True,0,11.916666666666666
761,55,IT,Marketing Lead,Bachelor's,Divorced,11,47,female,False,,Senior,2,2013,63,2,4,12,4.846153846153846,False,True,0,5.65
762,28,IT,Marketing Lead,Bachelor's,Divorced,8,47,male,False,,Senior,5,2024,53,1,4,1,26.5,False,True,0,6.888888888888889
763,23,Marketing,Senior Developer,Bachelor's,Single,12,28,female,False,,Senior,4,2012,10,2,4,13,0.7142857142857143,False,True,0,1.5692307692307694
764,46,Sales,HR Specialist,Bachelor's,Married,13,24,female,False,,Senior,4,2023,69,2,4,2,23.0,False,True,0,5.728571428571429
765,31,Marketing,Data Analyst,Master's,Divorced,13,10,female,False,,Senior,3,2018,65,3,1,7,8.125,True,False,0,5.242857142857143
766,25,Finance,Data Analyst,Bachelor's,Married,20,31,female,False,,Senior,3,2013,33,5,4,12,2.5384615384615383,False,False,0,2.1714285714285713
767,25,Sales,Senior Developer,PhD,Divorced,2,6,female,False,,Junior,4,2014,167,3,1,11,13.916666666666666,True,False,0,56.46666666666666
768,34,IT,Developer,Master's,Divorced,12,32,female,False,,Senior,2,2021,47,3,4,4,9.4,False,False,0,4.015384615384615
769,39,Marketing,Manager,Bachelor's,Divorced,11,12,female,True,4.0,Senior,1,2018,46,5,1,7,5.75,True,False,1,4.033333333333333
770,32,HR,Senior Developer,Bachelor's,Divorced,4,30,female,True,5.0,Mid,3,2013,52,4,3,12,4.0,False,False,1,11.0
771,40,Sales,Manager,Master's,Single,1,12,female,False,,Junior,3,2011,131,1,5,14,8.733333333333333,False,True,0,66.1
772,38,Operations,Senior Developer,PhD,Divorced,15,12,female,False,,Senior,1,2015,10,3,4,10,0.9090909090909091,False,False,0,0.825
773,31,IT,Data Analyst,Master's,Divorced,13,13,female,False,,Senior,3,2021,92,5,5,4,18.4,False,False,0,7.171428571428571
774,25,IT,HR Specialist,PhD,Single,5,37,male,False,4.0,Senior,5,2023,29,2,4,2,9.666666666666666,False,True,0,5.833333333333333
775,40,Finance,HR Specialist,Master's,Married,1,32,female,False,,Junior,2,2022,23,5,3,3,5.75,False,False,0,11.9
776,35,Marketing,Senior Developer,Bachelor's,Single,20,47,male,False,,Senior,2,2012,45,2,4,13,3.2142857142857144,False,True,0,2.5428571428571427
777,56,Finance,Senior Developer,Bachelor's,Divorced,4,12,female,False,,Mid,1,2010,140,3,3,15,8.75,False,False,0,28.2
778,24,HR,Data Analyst,Bachelor's,Divorced,17,42,female,False,2.0,Senior,1,2013,122,2,1,12,9.384615384615385,True,True,0,6.977777777777778
779,44,Operations,Manager,Master's,Divorced,9,19,male,True,5.0,Senior,4,2021,118,2,5,4,23.6,False,True,1,12.600000000000001
780,50,HR,Manager,Bachelor's,Married,8,2,female,False,,Senior,1,2017,180,4,1,8,20.0,True,False,0,20.2
781,28,Finance,Data Analyst,PhD,Single,12,20,female,False,,Senior,2,2020,130,2,2,5,21.666666666666668,True,True,0,10.4
782,57,Sales,Developer,Master's,Single,15,11,genderqueer,False,,Senior,1,2022,93,2,1,3,23.25,True,True,0,6.0125
783,36,Sales,Developer,PhD,Single,20,12,female,False,,Senior,2,2017,87,5,3,8,9.666666666666666,False,False,0,4.542857142857144
784,57,Finance,Senior Developer,Bachelor's,Single,16,26,male,False,,Senior,4,2011,138,2,5,14,9.2,False,True,0,8.91764705882353
785,46,Operations,HR Specialist,Bachelor's,Married,17,44,female,False,,Senior,4,2010,40,3,5,15,2.5,False,False,0,3.022222222222222
786,37,Operations,Developer,Master's,Divorced,14,39,male,False,2.0,Senior,2,2017,71,5,5,8,7.888888888888889,False,False,0,5.133333333333334
787,54,Finance,Developer,PhD,Divorced,7,13,female,False,,Senior,4,2023,153,4,2,2,51.0,True,False,0,19.925
788,40,Sales,Marketing Lead,Bachelor's,Single,1,5,male,False,,Junior,1,2010,110,5,3,15,6.875,False,False,0,55.2
789,25,Marketing,HR Specialist,Master's,Single,11,10,female,False,,Senior,3,2014,106,4,1,11,8.833333333333334,True,False,0,9.433333333333334
790,46,Operations,Manager,Bachelor's,Single,1,5,female,True,1.0,Junior,2,2014,108,3,5,11,9.0,False,False,1,54.4
790,46,Operations,Manager,Bachelor's,Single,1,5,female,True,2.0,Junior,2,2014,108,3,5,11,9.0,False,False,1,54.4
791,46,Operations,Manager,Master's,Divorced,12,28,female,False,,Senior,5,2019,190,2,1,6,27.142857142857142,True,True,0,15.615384615384615
792,48,Finance,Data Analyst,Bachelor's,Married,2,16,female,False,,Junior,5,2016,131,3,1,9,13.1,True,False,0,44.666666666666664
793,42,Operations,Manager,Bachelor's,Divorced,11,30,male,False,,Senior,5,2014,100,4,3,11,8.333333333333334,False,False,0,9.333333333333334
